검색키워드,가게이름,카테고리,평점,평점건수,리뷰수,주소,지번,영업시간,연락처,상세정보링크
판교 한식집,분당할매김치찜,한식,0.0,0,0,경기 성남시 분당구 동판교로52번길 24,백현동 595-2,"영업시간 수,금 10:00 ~ 13:30",050352958098,https://place.map.kakao.com/1751480587
판교 한식집,불독식탁 판교직영점,한식,0.0,0,0,경기 성남시 분당구 대왕판교로606번길 58 대우푸르지오 월드스퀘어 1층 113호,삼평동 741,,,https://place.map.kakao.com/386358666
판교 한식집,미소한우등심,"육류,고기",0.0,0,0,경기 성남시 분당구 대왕판교로 660 1B동 1층,삼평동 670,,,https://place.map.kakao.com/373383174
판교 한식집,한미정,한식,0.0,0,0,경기 성남시 분당구 분당내곡로 159,삼평동 658,,0317021199,https://place.map.kakao.com/1626082137
판교 한식집,속편한세상 판교점,한식,0.0,0,0,경기 성남시 분당구 판교로 375,삼평동 709,"월,화,수,금 10:00 ~ 21:30",,https://place.map.kakao.com/107527270
판교 한식집,킹콩부대찌개 판교점,"찌개,전골",0.0,0,0,경기 성남시 분당구 판교공원로5길 11 1층,판교동 619-11,"월~금 11:00 ~ 21:00 · 휴게시간 월,화,수,목,금,일 14:00 ~ 16:00",03180160334,https://place.map.kakao.com/1855466117
판교 한식집,빌딩과사람들,한식,0.0,0,0,경기 성남시 분당구 판교로 242,삼평동 624,,024539116,https://place.map.kakao.com/1095388005
판교 한식집,피델리스홀딩스,한식,0.0,0,0,경기 성남시 분당구 판교역로241번길 22,삼평동 684,,03180161992,https://place.map.kakao.com/1232520712
판교 한식집,즐거운식탁,한식,0.0,0,0,경기 성남시 분당구 판교공원로2길 40-1,판교동 600-5,,03180178060,https://place.map.kakao.com/124808634
판교 한식집,수숯불직화꼬치 판교지점,"육류,고기",0.0,0,0,경기 성남시 분당구 운중로138번길 28-7,운중동 930-1,,,https://place.map.kakao.com/26494021
판교 한식집,초록별,한식,5.0,1,0,경기 성남시 분당구 판교로 331,삼평동 690,,0316200033,https://place.map.kakao.com/1744196297
판교 한식집,한국밥,국밥,0.0,0,0,경기 성남시 분당구 판교로255번길 9-22 우림W-CITY B109호,삼평동 618,,,https://place.map.kakao.com/1189629916
판교 한식집,이씨엠디 포스코아이씨티,한식,0.0,0,0,경기 성남시 분당구 판교로 255,삼평동 622,,0234007665,https://place.map.kakao.com/402904053
판교 한식집,돌판제주흑돼지,"육류,고기",0.0,0,1,경기 성남시 분당구 판교로255번길 9-22,삼평동 618,,0314287837,https://place.map.kakao.com/27497836
판교 한식집,뵤용만두판교롯데마트,한식,0.0,0,0,경기 성남시 분당구 대왕판교로606번길 58,삼평동 741,,0280167530,https://place.map.kakao.com/266043404
판교 한식집,닐리리맘보 김용만국수 서판교점,국수,0.0,0,0,경기 성남시 분당구 운중로 242,판교동 625,,,https://place.map.kakao.com/16467701
판교 한식집,원할머니명품도시락 서판교배달점,한식,0.0,0,0,경기 성남시 분당구 판교공원로5길 3,판교동 619-14,매일 16:30 ~ 23:30,050718662517,https://place.map.kakao.com/934086662
판교 한식집,나이스투밋,"육류,고기",0.0,0,0,경기 성남시 분당구 판교로255번길 9-22 우림WCITY 2층 227호,삼평동 618,,,https://place.map.kakao.com/1950694288
판교 한식집,애,한식,0.0,0,0,경기 성남시 분당구 판교역로192번길 14-2 골드타워 1층 120호,삼평동 660,,,https://place.map.kakao.com/1173334511
판교 한식집,청해복 판교알파돔시티점,국수,0.0,0,0,경기 성남시 분당구 대왕판교로606번길 10 라스트리트1동 2층 215호,백현동 531,,,https://place.map.kakao.com/1621669869
판교 한식집,후니드CnC 판교7층카페,한식,0.0,0,0,경기 성남시 분당구 판교로255번길 38,삼평동 612-4,,0264001846,https://place.map.kakao.com/1287017500
판교 한식집,참숯불구이족발,"족발,보쌈",1.0,1,0,경기 성남시 분당구 동판교로 226,삼평동 718,,,https://place.map.kakao.com/26006174
판교 한식집,포쿡 아브뉴프랑점,한식,0.0,0,0,경기 성남시 분당구 동판교로177번길 25,삼평동 740,,0317068755,https://place.map.kakao.com/1760130213
판교 한식집,늘솜,한식,0.0,0,0,경기 성남시 분당구 판교역로 231,삼평동 680,,03180184455,https://place.map.kakao.com/700793099
판교 한식집,다이노소어레그 현대백화점판교점,"육류,고기",0.0,0,0,경기 성남시 분당구 판교역로146번길 20 지하1층,백현동 541,,,https://place.map.kakao.com/1500767679
판교 한식집,만찬,한식,0.0,0,1,경기 성남시 분당구 판교역로 240,삼평동 678,,,https://place.map.kakao.com/1025331161
판교 한식집,더전,한식,0.0,0,0,경기 성남시 분당구 판교역로 230,삼평동 679,,0316960399,https://place.map.kakao.com/21534267
판교 한식집,아크윈,한식,0.0,0,0,경기 성남시 분당구 서판교로44번길 3,판교동 566-10,,0234477177,https://place.map.kakao.com/1021351728
판교 한식집,인생집밥본점,한식,0.0,0,0,경기 성남시 분당구 동판교로52번길 24,백현동 595-2,,0317010002,https://place.map.kakao.com/897801300
판교 한식집,라빌란치아,한식,0.0,0,0,경기 성남시 분당구 운중로188번길 11,운중동 1031-4,,,https://place.map.kakao.com/324496617
판교 한식집,기떡찜 동판교점,한식,0.0,0,0,경기 성남시 분당구 동판교로 212,삼평동 728,매일 12:00 ~ 17:00,050720903886,https://place.map.kakao.com/858847160
판교 한식집,0627부대찌개 본점,"찌개,전골",0.0,0,0,경기 성남시 분당구 판교로255번길 9-22 우림 W-CITY 2층 211호,삼평동 618,,,https://place.map.kakao.com/1270199106
판교 한식집,돌구이돌판오겹살,"육류,고기",0.0,0,0,경기 성남시 분당구 판교로255번길 9-22,삼평동 618,,0316287837,https://place.map.kakao.com/21307527
판교 한식집,푸드몬스터 쌍다리,한식,0.0,0,0,경기 성남시 분당구 운중로 186,운중동 1018-6,,0315286263,https://place.map.kakao.com/338314722
판교 한식집,육백,갈비,0.0,0,0,경기 성남시 분당구 대왕판교로 670 유스페이스몰 지하1층 128-2호,삼평동 682,,,https://place.map.kakao.com/25547703
판교 한식집,윤달,한식,0.0,0,0,경기 성남시 분당구 판교로25번길 6-2,운중동 1034-2,,,https://place.map.kakao.com/1202979182
판교 한식집,이씨엠디메디포스트,한식,0.0,0,0,경기 성남시 분당구 대왕판교로644번길 21,삼평동 672-4,,,https://place.map.kakao.com/908426225
판교 한식집,너오밥,한식,0.0,0,0,경기 성남시 분당구 서판교로44번길 9,판교동 566-7,,03180175242,https://place.map.kakao.com/1037595566
판교 한식집,후니드 SKC&C판교1점,한식,0.0,0,0,경기 성남시 분당구 판교로255번길 38 지하1층,삼평동 612-4,,,https://place.map.kakao.com/1097474689
판교 한식집,더골드그릴,한식,0.0,0,0,경기 성남시 분당구 대왕판교로 660,삼평동 670,,0317242888,https://place.map.kakao.com/1088107105
판교 한식집,짚쌩 판교테크노밸리점,한식,0.0,0,0,경기 성남시 분당구 판교역로 231,삼평동 680,,0317893535,https://place.map.kakao.com/1028170070
판교 한식집,퍼스트그린에프엔비,한식,0.0,0,0,경기 성남시 분당구 판교역로 145,백현동 530,,,https://place.map.kakao.com/279027746
판교 한식집,푸드트레인,한식,0.0,0,0,경기 성남시 분당구 동판교로177번길 25,삼평동 740,,03180168708,https://place.map.kakao.com/1305565762
판교 한식집,마미밥,한식,0.0,0,0,경기 성남시 분당구 판교역로 230,삼평동 679,,0316987827,https://place.map.kakao.com/526714097
판교 한식집,미라클푸드 판교직영점,한식,0.0,0,0,경기 성남시 분당구 판교역로 136,백현동 540,,,https://place.map.kakao.com/1438829774
판교 한식집,우리수산,한식,0.0,0,0,경기 성남시 분당구 판교역로192번길 16,삼평동 662,,03180167898,https://place.map.kakao.com/21625983
판교 한식집,푸드스타일리스트이단비,한식,0.0,0,0,경기 성남시 분당구 서판교로44번길 3-9,판교동 565-8,,0318960727,https://place.map.kakao.com/352695349
판교 한식집,메이크푸드,한식,0.0,0,0,경기 성남시 분당구 대왕판교로606번길 58,삼평동 741,,,https://place.map.kakao.com/1909085924
판교 한식집,아워홈 실리콘파크분당점,한식,0.0,0,0,경기 성남시 분당구 판교로255번길 35,삼평동 613,,07075000110,https://place.map.kakao.com/21533269
판교 한식집,후니네생선굽니,"해물,생선",0.0,0,0,경기 성남시 분당구 대왕판교로 670 유스페이스 2층,삼평동 682,,,https://place.map.kakao.com/873823959
판교 한식집,교동찌개집,한식,0.0,0,0,경기 성남시 분당구 판교역로 240 삼환하이펙스A동 지하1층 102호,삼평동 678,월~금 09:00 ~ 20:50 · 휴게시간 월~금 15:30 ~ 16:20,,https://place.map.kakao.com/743780343
판교 한식집,강된장114,한식,0.0,0,0,경기 성남시 분당구 판교역로 240 삼환하이펙스 A동 지하1층 114호,삼평동 678,,0316982852,https://place.map.kakao.com/1321541797
판교 한식집,케이비스트로 판교,한식,0.0,0,0,경기 성남시 분당구 대왕판교로 660 B동 1층 127호,삼평동 670,,,https://place.map.kakao.com/2102546019
판교 한식집,참소 판교점,한식,5.0,1,0,경기 성남시 분당구 판교로255번길 9-22,삼평동 618,,0316288840,https://place.map.kakao.com/21685246
판교 한식집,단골본가,한식,2.0,1,0,경기 성남시 분당구 대왕판교로 670,삼평동 682,,0316286666,https://place.map.kakao.com/20691933
판교 한식집,청봉,한식,0.0,0,0,경기 성남시 분당구 동판교로52번길 21-12,백현동 588-4,,,https://place.map.kakao.com/653385357
판교 한식집,늘푸른생선구이,"해물,생선",0.0,0,0,경기 성남시 분당구 판교역로 145 알파리움타워 2동 1층 102~103호,백현동 530,매일 11:00 ~ 22:00,,https://place.map.kakao.com/655595595
판교 한식집,에스크루에프엔비,한식,0.0,0,0,경기 성남시 분당구 판교로319번길 13 1층 113호,삼평동 691,,,https://place.map.kakao.com/1922984498
판교 한식집,라하임쿠킹,한식,0.0,0,0,경기 성남시 분당구 운중로 115,운중동 959,,,https://place.map.kakao.com/1578185956
판교 한식집,쉬림프트럭 현대백화점 판교점,"해물,생선",0.0,0,0,경기 성남시 분당구 판교역로146번길 20 지하 1층,백현동 541,,03151702008,https://place.map.kakao.com/977362454
판교 한식집,키친사이,한식,0.0,0,0,경기 성남시 분당구 판교역로 240,삼평동 678,,0316987858,https://place.map.kakao.com/1708316094
판교 한식집,시켜먹자,한식,0.0,0,0,경기 성남시 분당구 동판교로52번길 24,백현동 595-2,,,https://place.map.kakao.com/957529009
판교 한식집,앙떡&부뚜막,한식,0.0,0,0,경기 성남시 분당구 운중로138번길 36,운중동 930-6,,,https://place.map.kakao.com/991658787
판교 한식집,돈가네 소미지점,한식,0.0,0,0,경기 성남시 분당구 대왕판교로 660,삼평동 670,,,https://place.map.kakao.com/24962599
판교 한식집,노박식탁 주식회사,한식,0.0,0,0,경기 성남시 분당구 운중로138번길 24-1,운중동 931-3,,,https://place.map.kakao.com/1541759662
판교 한식집,파로구이,한식,0.0,0,0,경기 성남시 분당구 동판교로52번길 17-4,백현동 591-2,,,https://place.map.kakao.com/1994379301
판교 한식집,혼밥세끼,한식,0.0,0,0,경기 성남시 분당구 판교역로 240,삼평동 678,,,https://place.map.kakao.com/1592367239
판교 한식집,주식회사 위디플러스,한식,0.0,0,0,경기 성남시 분당구 운중로 129,운중동 963,,,https://place.map.kakao.com/986242792
판교 한식집,오미,한식,0.0,0,0,경기 성남시 분당구 대왕판교로 660,삼평동 670,,0316281888,https://place.map.kakao.com/1607202468
판교 한식집,자연스레 함바라지 한식부페,한식뷔페,5.0,1,0,경기 성남시 분당구 판교역로192번길 22 판교효성해링턴타워 2층 207~208호,삼평동 659,,,https://place.map.kakao.com/1164787307
판교 한식집,매일한식,한식,5.0,1,0,경기 성남시 수정구 금토로80번길 11 판교이노베이션랩 B107호,금토동,,01091684657,https://place.map.kakao.com/1475154167
판교 한식집,수랏간한식뷔페,한식,0.0,0,0,경기 성남시 수정구 금토로80번길 55,금토동 688,,,https://place.map.kakao.com/165619117
판교 한식집,서현궁 백현점,"불고기,두루치기",3.9,18,50,경기 성남시 분당구 판교백현로 63,백현동 500-8,매일 11:30 ~ 22:00,0317081141,https://place.map.kakao.com/467096039
판교 한식집,백마강참숯민물장어 판교점,장어,3.7,28,166,경기 성남시 분당구 안양판교로 1192,백현동 476,매일 11:00 ~ 22:00,0317039252,https://place.map.kakao.com/19410877
판교 한식집,하누소 더힐,"육류,고기",2.0,12,2,경기 성남시 분당구 판교백현로 65,백현동 500-9,매일 11:30 ~ 22:00,0317099980,https://place.map.kakao.com/1034251592
판교 한식집,사계절한정식,한정식,1.9,21,67,"경기 성남시 분당구 판교백현로 49 란정 1층, 2층",백현동 491,매일 14:30 ~ 17:00,,https://place.map.kakao.com/13316609
판교 한식집,본우리집밥 아이에스시컨소시엄점,한식,0.0,0,0,경기 성남시 수정구 금토로40번길 26,금토동 693,,,https://place.map.kakao.com/600604052
판교 한식집,쭈담,"해물,생선",0.0,0,0,경기 성남시 수정구 금토로80번길 55,금토동 688,,0317020504,https://place.map.kakao.com/1166795485
판교 한식집,청계산담백미,"육류,고기",4.3,26,38,경기 성남시 수정구 달래내로 22 1-2층,금토동 272,매일 11:00 ~ 22:00,0317070058,https://place.map.kakao.com/21321602
판교 한식집,홍박사생고기 판교점,"육류,고기",3.8,17,20,경기 성남시 수정구 달래내로 14,금토동 272-32,매일 11:20 ~ 21:30,0317019700,https://place.map.kakao.com/19721110
판교 한식집,신황산벌,"해물,생선",3.9,23,10,경기 성남시 수정구 달래내로 40 1층,금토동 270-9,매일 15:00 ~ 17:00,0317089898,https://place.map.kakao.com/27552615
판교 한식집,소베뉴,한식,3.8,12,76,경기 성남시 분당구 판교백현로 61 1-2층,백현동 500-7,수~일 10:00 ~ 19:00 · 휴게시간 수~금 12:30 ~ 13:30,0317073770,https://place.map.kakao.com/258020049
판교 한식집,이남장,설렁탕,2.1,13,4,경기 성남시 분당구 판교백현로 31,백현동 486,화~일 07:00 ~ 21:00,0317039955,https://place.map.kakao.com/1433239344
판교 한식집,돗가비불쭈꾸미,"해물,생선",4.9,10,63,경기 성남시 수정구 창업로 43 글로벌비즈센터 A동 1층 103호,시흥동 340,월~금 15:00 ~ 17:00,07040108922,https://place.map.kakao.com/292466777
판교 한식집,돈우모리,"육류,고기",4.5,4,11,"경기 성남시 수정구 창업로 42 판교 제2테크노밸리 경기 기업성장센터 지하1층 B120, 121호",시흥동 산 53-1,매일 11:00 ~ 23:00,,https://place.map.kakao.com/999926134
판교 한식집,도월,"육류,고기",4.3,4,3,경기 성남시 수정구 달래내로28번길 6,금토동 272-25,월~토 10:00 ~ 22:00,,https://place.map.kakao.com/1040614995
판교 한식집,산들레,한식,0.0,0,0,경기 성남시 분당구 판교백현로 61,백현동 500-7,,0317016775,https://place.map.kakao.com/446321505
