검색키워드,가게이름,카테고리,평점,평점건수,리뷰수,주소,지번,영업시간,연락처,상세정보링크
판교 고깃집,화화돼지왕갈비 야탑,갈비,4.2,21,195,"경기 성남시 분당구 장미로48번길 14 엔즈빌오피스텔 2층 204,205호",야탑동 342-3,월~금 16:00 ~ 22:00,0317074545,https://place.map.kakao.com/837980536
판교 고깃집,효원식당 분당정자점,"육류,고기",4.4,36,"1,980","경기 성남시 분당구 느티로69번길 6-3 (정자동 66-11) 1층, 효원식당 분당정자점",정자동 66-11,매일 11:00 ~ 21:40 · 휴게시간 매일 14:30 ~ 17:00,0317154943,https://place.map.kakao.com/1836979145
판교 고깃집,앤마켓불고기박스,"불고기,두루치기",0.0,0,0,"경기 성남시 분당구 정자일로213번길 18 성원상떼뷰 201동 1층 107,108호",정자동 12-2,,0317140377,https://place.map.kakao.com/113962813
판교 고깃집,정이네서서갈비,갈비,5.0,1,0,경기 성남시 분당구 대왕판교로 275,궁내동 239-1,,,https://place.map.kakao.com/1768689421
판교 고깃집,박대리고기세상,"육류,고기",0.0,0,0,경기 성남시 분당구 황새울로335번길 10,서현동 260-3,,0317058235,https://place.map.kakao.com/2119636753
판교 고깃집,윤스테이크 본점,"육류,고기",0.0,0,0,경기 성남시 분당구 서현로 170,서현동 255-1,,,https://place.map.kakao.com/1129381010
판교 고깃집,별을품은곱창,"곱창,막창",5.0,1,2,경기 성남시 수정구 청계산로 752,고등동 608-1,매일 17:00 ~ 24:00,,https://place.map.kakao.com/1335673637
판교 고깃집,겨울엔계삼탕,삼계탕,0.0,0,0,경기 성남시 분당구 정자일로 240 월드프라자 1층,정자동 8-3,,,https://place.map.kakao.com/1505971303
판교 고깃집,금호생고기,"육류,고기",0.0,0,0,경기 성남시 분당구 내정로165번길 38 양지마을 602동 2층 201호,수내동 32,,,https://place.map.kakao.com/348390042
판교 고깃집,논현삼계탕 분당점,삼계탕,4.5,16,9,경기 성남시 분당구 내정로113번길 4 1층,정자동 54-1,화~토 11:00 ~ 21:30 · 휴게시간 화~금 15:00 ~ 16:00,0317133240,https://place.map.kakao.com/2025738951
판교 고깃집,히바치,갈비,0.0,0,0,경기 성남시 분당구 황새울로258번길 28 한도회관 1층,수내동 7-4,,,https://place.map.kakao.com/27403214
판교 고깃집,홍닭백닭,닭요리,0.0,0,14,"경기 성남시 분당구 판교대장로8길 10 클라우드베이6 1층 106,107호",대장동 616-1,매일 12:00 ~ 24:00 · 휴게시간 월~금 15:00 ~ 17:00,0316983350,https://place.map.kakao.com/1042862082
판교 고깃집,동경 롯데분당지점,"육류,고기",0.0,0,0,경기 성남시 분당구 황새울로200번길 45 롯데백화점분당점 지하1층,수내동 14,,0318786400,https://place.map.kakao.com/1885550043
판교 고깃집,해남오징어갈비,갈비,0.0,0,0,경기 성남시 분당구 황새울로258번길 28,수내동 7-4,,,https://place.map.kakao.com/9584850
판교 고깃집,알렉시스플래닛,"육류,고기",0.0,0,0,경기 성남시 분당구 성남대로 393 두산위브파빌리온 B동 1912호,정자동 7,매일 00:00 ~ 24:00,050701770946,https://place.map.kakao.com/233723979
판교 고깃집,엘에이갈비찜&냉면,갈비,0.0,0,0,경기 성남시 분당구 황새울로132번길 28 지하1층,정자동 34-6,,,https://place.map.kakao.com/659422273
판교 고깃집,248연탄집,"육류,고기",1.0,1,0,경기 성남시 분당구 황새울로360번길 26 2층,서현동 247-3,,0317040045,https://place.map.kakao.com/721541777
판교 고깃집,달족&보쌈 분당본점,"족발,보쌈",3.9,9,1,경기 성남시 분당구 내정로129번길 5 1층,정자동 48-4,매일 11:00 ~ 24:00,0317017008,https://place.map.kakao.com/758052859
판교 고깃집,유니춘천닭갈비,닭요리,4.4,23,49,경기 성남시 분당구 성남대로925번길 11 1층,야탑동 352-2,"월,수,목,금,토,일 11:30 ~ 23:30",0317074758,https://place.map.kakao.com/14634248
판교 고깃집,퐁립 분당서현점,"육류,고기",0.0,0,0,경기 성남시 분당구 황새울로 326 2층 204호,서현동 270-1,월~금 12:00 ~ 24:00,0317091533,https://place.map.kakao.com/10884902
판교 고깃집,돌판365,"육류,고기",0.0,0,0,경기 성남시 분당구 서현로180번길 13,서현동 254-5,,0317051821,https://place.map.kakao.com/209183016
판교 고깃집,늘푸른목장 분당점,"육류,고기",4.0,22,74,"경기 성남시 분당구 성남대로331번길 13 1층 119, 120호",정자동 159-1,월~금 11:00 ~ 23:00,0317151312,https://place.map.kakao.com/1656030277
판교 고깃집,큰양푼집 서현점,"육류,고기",0.0,0,0,경기 성남시 분당구 서현로180번길 13,서현동 254-5,,,https://place.map.kakao.com/16189016
판교 고깃집,더맛있는족발보쌈 야탑점,"족발,보쌈",4.6,34,69,경기 성남시 분당구 야탑로105번길 12-1 1층,야탑동 370-3,매일 14:30 ~ 01:50,0317094999,https://place.map.kakao.com/1323063863
판교 고깃집,가장맛있는족발 느티마을점,"족발,보쌈",4.7,9,5,경기 성남시 분당구 느티로77번길 8 1층,정자동 63-1,매일 15:30 ~ 01:30,0317119882,https://place.map.kakao.com/27303039
판교 고깃집,마왕족발 정자본점,"족발,보쌈",3.0,12,40,경기 성남시 분당구 내정로 111 금성플라자 1층,정자동 54-2,월~금 14:10 ~ 23:30,0317185892,https://place.map.kakao.com/1326006491
판교 고깃집,청춘연가 서현역점,삼겹살,0.0,0,10,경기 성남시 분당구 서현로210번길 16 3층,서현동 248-4,,0317093903,https://place.map.kakao.com/2133275943
판교 고깃집,곱창에빠지다,"곱창,막창",4.0,4,1,경기 성남시 분당구 서현로210번길 14 유성트윈프라자2차 204호,서현동 248-3,매일 15:00 ~ 24:00,,https://place.map.kakao.com/449690915
판교 고깃집,김삿갓 고깃집,"육류,고기",3.8,10,15,경기 성남시 분당구 성남대로331번길 9-15,정자동 157-7,월~토 11:30 ~ 22:30,0317168592,https://place.map.kakao.com/18558665
판교 고깃집,온육집 숯불갈비 정자점,"육류,고기",0.0,0,1,경기 성남시 분당구 느티로69번길 18-1,정자동 69-11,"월,수,목,금,토,일 11:00 ~ 21:30",050720790546,https://place.map.kakao.com/1277716226
판교 고깃집,닥엔돈스 분당서현점,"육류,고기",5.0,1,3,경기 성남시 분당구 황새울로360번길 28 은성프라자 지하1층 B07~B09호,서현동 247-4,매일 16:00 ~ 01:50,0317028673,https://place.map.kakao.com/305782678
판교 고깃집,소곱창신화 본점,"곱창,막창",3.9,10,4,경기 성남시 분당구 야탑로69번길 18 동아프라자 105호,야탑동 353-2,월~토 16:00 ~ 23:00,0317068892,https://place.map.kakao.com/27481785
판교 고깃집,돝통집,"육류,고기",0.0,0,0,경기 성남시 분당구 서현로 204 엘지에클라트2 1층 102호,서현동 245-4,매일 16:00 ~ 01:00,,https://place.map.kakao.com/1910477292
판교 고깃집,마포갈비,갈비,3.2,5,370,"경기 성남시 분당구 서현로257번길 14 1,2층",서현동 83-3,"월,수,목,금,토,일 11:00 ~ 22:00 · 휴게시간 월,수,목,금,토,일 15:00 ~ 17:00",0317019292,https://place.map.kakao.com/684574937
판교 고깃집,강호식당 정자본점,"육류,고기",4.6,22,39,경기 성남시 분당구 정자일로156번길 11 1층,정자동 157-8,월~토 17:00 ~ 23:00,0317113692,https://place.map.kakao.com/2109091320
판교 고깃집,만족오향족발 정자점,"족발,보쌈",4.0,9,22,경기 성남시 분당구 성남대로343번길 12-6 1층,정자동 19-5,매일 11:30 ~ 22:30 · 휴게시간 매일 15:00 ~ 16:30,0317059244,https://place.map.kakao.com/1553015897
판교 고깃집,교대이층집 야탑점,"육류,고기",3.7,28,234,경기 성남시 분당구 야탑로105번길 15 1층,야탑동 366-12,매일 11:30 ~ 23:00,0317077177,https://place.map.kakao.com/1630779062
판교 고깃집,삼육가 야탑점,"육류,고기",3.3,44,138,경기 성남시 분당구 성남대로926번길 20,야탑동 361-2,"매일 11:00 ~ 21:50 · 휴게시간 월,화,수,목,토,일 15:00 ~ 17:00",0317063637,https://place.map.kakao.com/27584702
판교 고깃집,레트로냉삼집,삼겹살,4.0,1,2,경기 성남시 분당구 황새울로360번길 12 2층,서현동 248-1,매일 15:00 ~ 02:00,,https://place.map.kakao.com/458156736
판교 고깃집,숙성돼지 분당본점,"육류,고기",4.1,32,590,경기 성남시 분당구 성남대로331번길 9-9 1층,정자동 157-4,매일 11:30 ~ 22:00,0317148892,https://place.map.kakao.com/815218628
판교 고깃집,청계냇가집,닭요리,3.9,21,59,경기 성남시 수정구 옛골로 58 1층,상적동 405-3,매일 11:00 ~ 22:00,0317238994,https://place.map.kakao.com/8089730
판교 고깃집,"우리식당, 삼겹, 곱창",삼겹살,4.0,1,0,경기 성남시 분당구 양현로94번길 21,이매동 120-7,,,https://place.map.kakao.com/2130675639
판교 고깃집,야왕곱창,"곱창,막창",0.0,0,0,경기 성남시 분당구 백현로 152,정자동 46-4,,,https://place.map.kakao.com/2096541275
판교 고깃집,우돈정자생막창 정자1호점,"곱창,막창",5.0,5,59,경기 성남시 분당구 백현로156번길 17-8 1층,정자동 55-8,월~토 16:00 ~ 23:30,0317146692,https://place.map.kakao.com/383650698
판교 고깃집,논골집,"육류,고기",3.7,7,11,경기 성남시 수정구 청계산로 686 1층 131~132호,고등동 603,월~토 10:00 ~ 22:00,0317588892,https://place.map.kakao.com/747316117
판교 고깃집,고기원칙 성남고등점,"육류,고기",3.6,12,63,경기 성남시 수정구 청계산로2길 21 1층,고등동 595-8,매일 12:00 ~ 22:00,07078072631,https://place.map.kakao.com/1691937123
판교 고깃집,순우리한우,"육류,고기",3.5,15,1,경기 성남시 분당구 쇳골로17번길 3 A동 1층,금곡동 106-2,,0317167896,https://place.map.kakao.com/15110886
판교 고깃집,일미리금계찜닭 정자점,닭요리,1.0,1,1,경기 성남시 분당구 내정로113번길 20-6 1층,정자동 40-2,,0317148806,https://place.map.kakao.com/456987564
판교 고깃집,훈이네,닭요리,0.0,0,0,경기 성남시 분당구 분당로53번길 21,서현동 269-1,,0317013340,https://place.map.kakao.com/1507944815
판교 고깃집,한양족발,"족발,보쌈",5.0,1,2,경기 성남시 분당구 백현로144번길 7-3,정자동 45-11,,0317148888,https://place.map.kakao.com/15354197
판교 고깃집,휘나리,"족발,보쌈",0.0,0,0,경기 성남시 분당구 내정로165번길 38 602동 지하1층 43-1호,수내동 32,,,https://place.map.kakao.com/488035813
판교 고깃집,족발사랑,"족발,보쌈",0.0,0,0,경기 성남시 분당구 서현로210번길 10 다두프라자 106호,서현동 248-2,,,https://place.map.kakao.com/19877719
판교 고깃집,마장돈백갈비 정자역점,"육류,고기",,(30),292,"경기 성남시 분당구 성남대로331번길 3-8 1,2층",정자동 157-11,매일 12:00 ~ 22:00,0317143381,https://place.map.kakao.com/632571824
판교 고깃집,모토이시 정자,"육류,고기",5.0,4,37,경기 성남시 분당구 성남대로331번길 13 백궁프라자1 111호,정자동 159-1,매일 16:00 ~ 01:00,0317115554,https://place.map.kakao.com/2114943347
판교 고깃집,깜보 분당정자점,삼겹살,4.7,20,458,경기 성남시 분당구 느티로63번길 8 1층 102호,정자동 66-1,매일 16:30 ~ 24:00,050713937545,https://place.map.kakao.com/287736488
판교 고깃집,우리맛고기,"육류,고기",5.0,5,14,경기 성남시 수정구 청계산로2길 13 1층,고등동 595-12,매일 11:00 ~ 22:00,0317582846,https://place.map.kakao.com/1282610031
판교 고깃집,숙성돼지3,"육류,고기",4.0,2,315,경기 성남시 분당구 느티로87번길 10,정자동 61-2,월~금 17:00 ~ 22:00,0317177597,https://place.map.kakao.com/1033801712
판교 고깃집,양우정 정자본점,"곱창,막창",3.5,12,17,경기 성남시 분당구 정자일로156번길 6 뉴본타워 1층 104~107호,정자동 155-1,매일 11:00 ~ 22:00,0317139252,https://place.map.kakao.com/14529843
판교 고깃집,일미리 금계찜닭,닭요리,3.5,11,195,경기 성남시 분당구 야탑로69번길 8,야탑동 355-4,매일 11:00 ~ 21:00 · 휴게시간 매일 15:00 ~ 17:00,0316036366,https://place.map.kakao.com/1974660362
판교 고깃집,김가네육곳간,"육류,고기",2.0,1,0,경기 성남시 분당구 황새울로360번길 22 3층,서현동 247-1,,,https://place.map.kakao.com/597555744
판교 고깃집,화포식당 야탑점,"육류,고기",4.3,26,59,경기 성남시 분당구 야탑로111번길 14 1층,야탑동 373-6,월~금 17:00 ~ 23:00,0317010201,https://place.map.kakao.com/27237705
판교 고깃집,화우가,갈비,0.0,0,0,경기 성남시 분당구 성남대로 389 폴라리스2차2층,정자동 15-1,,,https://place.map.kakao.com/13298715
판교 고깃집,제육의계절 분당직영점,"육류,고기",0.0,0,2,경기 성남시 분당구 백현로 152 1층 107호,정자동 46-4,매일 09:00 ~ 03:30,,https://place.map.kakao.com/1769495886
판교 고깃집,키로족발 분당수내점,"족발,보쌈",0.0,0,0,경기 성남시 분당구 내정로173번길 11,수내동 29,월~토 16:00 ~ 22:00,050720861212,https://place.map.kakao.com/1635247888
판교 고깃집,우마블,"육류,고기",3.8,22,679,경기 성남시 분당구 정자일로 135 푸르지오3차 D동 101호,정자동 162-2,매일 11:30 ~ 02:00,0317264020,https://place.map.kakao.com/350977927
판교 고깃집,깜보 야탑,삼겹살,4.9,21,252,경기 성남시 분당구 야탑로111번길 17 1층,야탑동 372-11,월~토 16:30 ~ 23:00,050713817977,https://place.map.kakao.com/2141157007
판교 고깃집,미녀와족발 정자점,"족발,보쌈",0.0,0,0,경기 성남시 분당구 느티로 16 젤존타워1 106호,정자동 17-1,월~토 17:00 ~ 24:00,,https://place.map.kakao.com/19017257
판교 고깃집,불꽃 불맛돼지갈비찜,갈비,5.0,1,1,경기 성남시 분당구 내정로173번길 11 양지마을한양아파트 603동 지하1층 B03-14호,수내동 29,영업시간 매일 18:00 ~ 01:00,,https://place.map.kakao.com/1606712949
판교 고깃집,세광양대창 정자점,"곱창,막창",4.0,14,62,경기 성남시 분당구 정자일로 162 젤존타워2 2층 203~204호,정자동 159-4,매일 14:30 ~ 24:00,0317182007,https://place.map.kakao.com/1816025400
판교 고깃집,돼소 서현점,"육류,고기",0.0,0,0,경기 성남시 분당구 중앙공원로39번길 49,서현동 88,,0317055676,https://place.map.kakao.com/1410845807
판교 고깃집,곱창앤야끼,"곱창,막창",0.0,0,0,경기 성남시 분당구 탄천로 215,야탑동 486,,,https://place.map.kakao.com/1129572022
판교 고깃집,바른삼계탕닭한마리,삼계탕,0.0,0,68,경기 성남시 분당구 야탑로75번길 9 금호프라자 2층 204호,야탑동 355-3,월~토 11:00 ~ 21:00,,https://place.map.kakao.com/2061359959
판교 고깃집,248도깨비 별관,"육류,고기",0.0,0,0,경기 성남시 분당구 황새울로360번길 12 2층 217~220호,서현동 248-1,,,https://place.map.kakao.com/1270816413
판교 고깃집,청계산토종닭집,닭요리,3.0,2,1,경기 성남시 분당구 하오개로 263,운중동 531-6,,0317090121,https://place.map.kakao.com/9491811
판교 고깃집,종로계림닭도리탕원조 야탑점,닭요리,3.8,6,73,경기 성남시 분당구 장미로48번길 10 1층,야탑동 342-2,"월,화,수,목,금,일 11:00 ~ 22:00",0317023082,https://place.map.kakao.com/1875403869
판교 고깃집,돈방석,"육류,고기",5.0,1,0,경기 성남시 분당구 방아로 20,이매동 76,,0317029980,https://place.map.kakao.com/24661166
판교 고깃집,고기하나 고등점,"육류,고기",4.7,3,24,경기 성남시 수정구 청계산로1길 23 1층,고등동 594-1,매일 16:00 ~ 22:00,0317562414,https://place.map.kakao.com/1035532560
판교 고깃집,독보적,"육류,고기",0.0,0,0,경기 성남시 분당구 내정로165번길 35,수내동 24,,07081930521,https://place.map.kakao.com/1353019915
판교 고깃집,동방양고기,"육류,고기",4.0,6,95,경기 성남시 분당구 야탑로 103 노블리치 오피스텔 204~205호,야탑동 367-6,월~토 11:30 ~ 23:30,0317211315,https://place.map.kakao.com/22578171
판교 고깃집,무한정생고기,"육류,고기",0.0,0,0,경기 성남시 분당구 황새울로360번길 26,서현동 247-3,,0317019242,https://place.map.kakao.com/1407853410
판교 고깃집,오뚜기 식당 서현점,삼겹살,2.6,5,40,경기 성남시 분당구 서현로257번길 5 1층,서현동 79-2,매일 15:00 ~ 23:00,0317030703,https://place.map.kakao.com/2133429054
판교 고깃집,지촌,"육류,고기",0.0,0,0,경기 성남시 분당구 내정로165번길 38 2층 229호,수내동 32,매일 10:00 ~ 22:00,,https://place.map.kakao.com/21384733
판교 고깃집,두찜 분당야탑점,닭요리,4.1,9,30,경기 성남시 분당구 야탑로69번길 18 동아프라자 2층 204호,야탑동 353-2,매일 11:00 ~ 22:00 · 휴게시간 매일 14:30 ~ 16:30,0317075131,https://place.map.kakao.com/1933914378
판교 고깃집,스모크가든,"육류,고기",4.3,3,0,경기 성남시 수정구 달래내로377번길 31,상적동 286,매일 09:00 ~ 24:00,,https://place.map.kakao.com/7977514
판교 고깃집,인생신닭발,닭요리,0.0,0,0,경기 성남시 분당구 내정로165번길 35,수내동 24,,0317134234,https://place.map.kakao.com/2053879659
판교 고깃집,춘천진미닭갈비,닭요리,4.3,3,39,경기 성남시 분당구 성남대로331번길 13 2층,정자동 159-2,월~금 10:00 ~ 22:00 · 휴게시간 월~토 15:00 ~ 17:00,,https://place.map.kakao.com/248004475
판교 고깃집,탐라국생고기,"육류,고기",0.0,0,0,경기 성남시 수정구 청계산로4길 59,고등동 609,,,https://place.map.kakao.com/565530797
판교 고깃집,임옥자곱창볶음 분당점,"곱창,막창",1.0,1,0,경기 성남시 분당구 백현로144번길 7-3,정자동 45-11,매일 09:00 ~ 23:00,050720845461,https://place.map.kakao.com/1980836826
판교 고깃집,양마담방촌양고기 분당직영점,"육류,고기",4.3,3,38,경기 성남시 분당구 정자일로 162 1층 105호,정자동 159-4,월~금 11:30 ~ 22:00 · 휴게시간 월~금 15:00 ~ 17:00,,https://place.map.kakao.com/1123746015
판교 고깃집,라무진 분당정자점,"육류,고기",4.3,16,39,경기 성남시 분당구 정자로 13 월드비터 1층 113호,정자동 155-2,월~금 17:00 ~ 23:00,0317155709,https://place.map.kakao.com/1470334027
판교 고깃집,서현실비 정자직영점,"육류,고기",3.1,14,54,경기 성남시 분당구 성남대로331번길 3-3 젤존타워3 1층 101~104호,정자동 156-1,매일 11:30 ~ 05:00,03180396969,https://place.map.kakao.com/2039683348
판교 고깃집,우레,"육류,고기",4.8,16,"1,394","경기 성남시 분당구 정자일로 158 백궁프라자2 1층 105,106호",정자동 159-5,매일 16:30 ~ 00:30,,https://place.map.kakao.com/1048445204
판교 고깃집,돈블랑 분당서현점,삼겹살,3.9,18,67,경기 성남시 분당구 새마을로 8 1층,서현동 99-2,매일 11:30 ~ 22:00,0317078100,https://place.map.kakao.com/1825480065
판교 고깃집,황소고집,"육류,고기",2.0,1,0,경기 성남시 분당구 성남대로331번길 13 백궁프라자1 1층,정자동 159-2,,0317148288,https://place.map.kakao.com/27353554
판교 고깃집,춘천황가닭갈비,닭요리,4.2,17,57,경기 성남시 분당구 야탑로111번길 11,야탑동 369-8,"월,화,수,목,금,일 11:30 ~ 22:30 · 휴게시간 월,화,수,목,금,일 15:00 ~ 17:00",0317016009,https://place.map.kakao.com/15101304
판교 고깃집,남영불갈비,갈비,4.0,9,13,경기 성남시 분당구 야탑로105번길 6 1층,야탑동 368-3,매일 14:00 ~ 24:00,0317038892,https://place.map.kakao.com/16533280
판교 고깃집,김사부의곱창명가 분당점,"곱창,막창",0.0,0,0,경기 성남시 분당구 황새울로116번길 20 1층,정자동 69-4,월~토 15:00 ~ 24:00,,https://place.map.kakao.com/1480135088
판교 고깃집,황소곱창,"곱창,막창",2.4,7,23,경기 성남시 분당구 성남대로331번길 3-9 1층,정자동 156-2,월~토 16:50 ~ 01:00,0317028558,https://place.map.kakao.com/17908816
판교 고깃집,죽왕숯불닭갈비,닭요리,4.8,13,"1,468",경기 성남시 분당구 성남대로916번길 20 2층,야탑동 367-5,화~토 11:00 ~ 23:00 · 휴게시간 화~금 14:00 ~ 16:00,,https://place.map.kakao.com/1445522630
판교 고깃집,광명대창집 분당정자점,"곱창,막창",4.8,14,361,경기 성남시 분당구 성남대로331번길 3-12 1층,정자동 157-9,월~금 16:00 ~ 04:00,0317157881,https://place.map.kakao.com/535169802
판교 고깃집,대명곱창김밥,"곱창,막창",0.0,0,0,경기 성남시 분당구 내정로173번길 11,수내동 29,,0317114526,https://place.map.kakao.com/15742482
판교 고깃집,박정자할매족발보쌈 수내동점,"족발,보쌈",0.0,0,0,경기 성남시 분당구 내정로173번길 11,수내동 29,,,https://place.map.kakao.com/18559896
판교 고깃집,김선생의불닭발,닭요리,1.0,1,1,경기 성남시 분당구 황새울로116번길 20 1층 101호,정자동 69-4,월~토 15:00 ~ 24:00,,https://place.map.kakao.com/1136712898
판교 고깃집,고기의즐거움 분당직영점,"육류,고기",3.6,10,43,경기 성남시 분당구 성남대로331번길 9-14 1층,정자동 158-6,매일 11:00 ~ 23:00 · 휴게시간 매일 14:30 ~ 16:00,,https://place.map.kakao.com/1350710192
판교 고깃집,정자동 백두산황소곱창,"곱창,막창",3.5,4,38,경기 성남시 분당구 성남대로331번길 3-9,정자동 156-2,매일 16:00 ~ 12:00,0317125582,https://place.map.kakao.com/493657736
판교 고깃집,유송,"육류,고기",1.0,2,1,"경기 성남시 분당구 정자일로 197 정자동2차푸르지오시티 1층 116,117호",정자동 16-2,매일 11:00 ~ 22:00 · 휴게시간 월~금 15:00 ~ 17:00,,https://place.map.kakao.com/329415587
판교 고깃집,오투닭갈비,닭요리,3.4,9,7,경기 성남시 수정구 고등로1길 6-6,고등동 575-2,매일 10:30 ~ 22:00,0317224575,https://place.map.kakao.com/684511610
판교 고깃집,야탑옹기족발,"족발,보쌈",4.3,16,38,경기 성남시 분당구 야탑로 103 노블리치2 오피스텔 1층 106호,야탑동 367-6,매일 14:00 ~ 24:00,0317043434,https://place.map.kakao.com/19631820
판교 고깃집,태영생막창 분당정자점,"곱창,막창",3.0,17,44,경기 성남시 분당구 정자로 13 월드비터 1층,정자동 155-2,매일 16:00 ~ 24:00,0317135055,https://place.map.kakao.com/776786023
판교 고깃집,금정황소곱창,"곱창,막창",3.5,15,"2,636",경기 성남시 분당구 야탑로105번길 9 금정빌딩 1층,야탑동 366-8,매일 05:00 ~ 23:30,0317028395,https://place.map.kakao.com/1233721014
판교 고깃집,고향집,"육류,고기",3.5,2,53,경기 성남시 수정구 달래내로377번길 13,상적동 272-2,매일 10:00 ~ 22:00,0317520368,https://place.map.kakao.com/21447147
판교 고깃집,가장맛있는족발 야탑2호점,"족발,보쌈",3.2,20,27,경기 성남시 분당구 야탑로105번길 17 인제빌딩 1층,야탑동 366-13,매일 12:00 ~ 02:00,0317810018,https://place.map.kakao.com/31659776
판교 고깃집,초원의집,"육류,고기",5.0,4,3,경기 성남시 수정구 달래내로377번길 15,상적동 280-2,,0317236255,https://place.map.kakao.com/8587431
판교 고깃집,정자족발,"족발,보쌈",5.0,3,2,경기 성남시 분당구 느티로 67 수내조합상가 지하1층 104호,정자동 65-2,,0317154042,https://place.map.kakao.com/76744493
판교 고깃집,호세야오리바베큐 정자점,오리,0.0,0,1,경기 성남시 분당구 느티로77번길 10-2 1층,정자동 63-2,수요일,0317155293,https://place.map.kakao.com/1615527410
판교 고깃집,족발의장인 족장 분당정자점,"족발,보쌈",3.0,2,10,경기 성남시 분당구 정자일로156번길 6 뉴본타워빌딩 102호,정자동 155-1,월~토 17:00 ~ 24:00,0317155330,https://place.map.kakao.com/27306531
판교 고깃집,육칠이 분당점,"육류,고기",0.0,0,1,경기 성남시 분당구 느티로77번길 10-2 1층 101호,정자동 63-2,화~일 11:30 ~ 00:30,,https://place.map.kakao.com/1982407022
판교 고깃집,한성닭칼국수닭매운탕,닭요리,3.3,3,17,경기 성남시 분당구 야탑로81번길 10 아미고타워 지하1층 104~105호,야탑동 358-2,매일 10:30 ~ 21:30,0316220606,https://place.map.kakao.com/27528425
판교 고깃집,한양화로 분당야탑점,"육류,고기",4.1,18,12,경기 성남시 분당구 야탑로105번길 18 1층,야탑동 371,매일 11:30 ~ 22:00 · 휴게시간 매일 15:00 ~ 16:00,01043215016,https://place.map.kakao.com/1815102563
